Sector_Economic,consumo,año,fecha,findesemana,festivos,lectivos,COVID,tmed,prec,velmedia,poblacion,PIB,Empleo
Indústria,1215848,2023.0,2023-03-30,0,0,1,0,15.45217391304348,0.0,2.488235294117647,5797356,62654,596700
Indústria,1284814,2023.0,2023-03-31,0,0,1,0,16.643478260869564,0.0,3.911764705882353,5797356,62654,596700
Indústria,1177445,2023.0,2023-04-01,1,0,0,0,13.617391304347825,5.1,3.3117647058823527,5797356,47185,590700
Indústria,1100406,2023.0,2023-04-02,1,0,0,0,12.191304347826089,0.1,3.094117647058823,5797356,47185,590700
Indústria,1490691,2023.0,2023-04-03,0,0,0,0,11.717391304347826,0.0,2.423529411764706,5797356,47185,590700
Indústria,1566735,2023.0,2023-04-04,0,0,0,0,10.443478260869565,0.4,2.488235294117647,5797356,47185,590700
Indústria,1492111,2023.0,2023-04-05,0,0,0,0,10.995652173913044,0.0,2.252941176470588,5797356,47185,590700
Indústria,1322484,2023.0,2023-04-06,0,0,0,0,11.58695652173913,0.0,2.341176470588235,5797356,47185,590700
Indústria,1068364,2023.0,2023-04-07,0,1,0,0,12.834782608695653,0.0,2.947058823529412,5797356,47185,590700
Indústria,1065881,2023.0,2023-04-08,1,0,0,0,12.434782608695652,0.0,1.9176470588235293,5797356,47185,590700
Indústria,1067083,2023.0,2023-04-09,1,0,0,0,13.078260869565218,0.0,2.1941176470588237,5797356,47185,590700
Indústria,1060864,2023.0,2023-04-10,0,1,0,0,15.581818181818182,0.0,1.6176470588235294,5797356,47185,590700
Indústria,1354297,2023.0,2023-04-11,0,0,1,0,15.143478260869566,0.0,2.617647058823529,5797356,47185,590700
Indústria,1442815,2023.0,2023-04-12,0,0,1,0,16.543478260869566,0.8999999999999999,3.3588235294117648,5797356,47185,590700
Indústria,1527198,2023.0,2023-04-13,0,0,1,0,11.917391304347824,0.2,3.894117647058824,5797356,47185,590700
Indústria,1517194,2023.0,2023-04-14,0,0,1,0,12.382608695652175,0.6000000000000001,3.682352941176471,5797356,47185,590700
Indústria,1173559,2023.0,2023-04-15,1,0,0,0,14.727272727272728,0.0,2.91875,5797356,47185,590700
Indústria,1039432,2023.0,2023-04-16,1,0,0,0,13.465217391304348,0.0,2.523529411764706,5797356,47185,590700
Indústria,1449863,2023.0,2023-04-17,0,0,1,0,12.38695652173913,28.4,2.547058823529412,5797356,47185,590700
Indústria,1482127,2023.0,2023-04-18,0,0,1,0,12.08695652173913,14.4,1.7705882352941178,5797356,47185,590700
Indústria,1497264,2023.0,2023-04-19,0,0,1,0,13.008695652173913,0.0,2.26875,5797356,47185,590700
Indústria,1525531,2023.0,2023-04-20,0,0,1,0,14.76086956521739,1.0,2.617647058823529,5797356,47185,590700
Indústria,1526739,2023.0,2023-04-21,0,0,1,0,14.945454545454544,0.0,2.7588235294117647,5797356,47185,590700
Indústria,1167564,2023.0,2023-04-22,1,0,0,0,15.9,0.0,2.4647058823529413,5797356,47185,590700
Indústria,1131307,2023.0,2023-04-23,1,0,0,0,16.273913043478263,30.7,3.1,5797356,47185,590700
Indústria,1516561,2023.0,2023-04-24,0,0,1,0,16.12608695652174,0.1,2.576470588235294,5797356,47185,590700
Indústria,1580000,2023.0,2023-04-25,0,0,1,0,17.17391304347826,34.4,2.2,5797356,47185,590700
Indústria,1611192,2023.0,2023-04-26,0,0,1,0,16.21818181818182,3.6,2.317647058823529,5797356,47185,590700
Indústria,1672976,2023.0,2023-04-27,0,0,1,0,18.063636363636363,0.0,2.3529411764705883,5797356,47185,590700
Indústria,1621302,2023.0,2023-04-28,0,0,1,0,18.860869565217392,0.0,2.070588235294118,5797356,47185,590700
Indústria,1146523,2023.0,2023-04-29,1,0,0,0,19.577272727272728,93.1,2.3058823529411763,5797356,47185,590700
Indústria,1064756,2023.0,2023-04-30,1,0,0,0,17.995652173913044,230.0,2.0058823529411764,5797356,47185,590700
Indústria,901546,2023.0,2023-05-01,0,1,0,0,16.391304347826086,38.0,2.2588235294117647,5797356,47185,590700
Indústria,1319146,2023.0,2023-05-02,0,0,1,0,16.46818181818182,0.1,2.5058823529411764,5797356,47185,590700
Indústria,1421996,2023.0,2023-05-03,0,0,1,0,17.05,0.0,2.7625,5797356,47185,590700
Indústria,1540201,2023.0,2023-05-04,0,0,1,0,17.068181818181817,0.0,2.825,5797356,47185,590700
Indústria,3151700,2023.0,2023-05-05,0,0,1,0,18.230434782608697,0.0,2.3294117647058825,5797356,47185,590700
Indústria,3407913,2023.0,2023-05-06,1,0,0,0,18.5,0.4,2.25,5797356,47185,590700
Indústria,3345244,2023.0,2023-05-07,1,0,0,0,17.808333333333334,114.3,2.338888888888889,5797356,47185,590700
Indústria,3165792,2023.0,2023-05-08,0,0,1,0,17.795833333333334,0.0,1.8611111111111112,5797356,47185,590700
Indústria,3208249,2023.0,2023-05-09,0,0,1,0,18.754166666666663,88.5,2.477777777777778,5797356,47185,590700
Indústria,3237975,2023.0,2023-05-10,0,0,1,0,16.8,17.400000000000002,2.9222222222222225,5797356,47185,590700
Indústria,3159148,2023.0,2023-05-11,0,0,1,0,14.433333333333332,169.8,2.605555555555556,5797356,47185,590700
Indústria,1555255,2023.0,2023-05-12,0,0,1,0,12.670833333333334,158.6,1.961111111111111,5797356,47185,590700
Indústria,1151340,2023.0,2023-05-13,1,0,0,0,12.460869565217392,34.0,1.9,5797356,47185,590700
Indústria,1108108,2023.0,2023-05-14,1,0,0,0,14.104347826086956,88.2,2.070588235294118,5797356,47185,590700
Indústria,1520391,2023.0,2023-05-15,0,0,1,0,16.195652173913043,4.9,2.176470588235294,5797356,47185,590700
Indústria,1604642,2023.0,2023-05-16,0,0,1,0,16.047826086956523,7.7,2.5352941176470587,5797356,47185,590700
Indústria,1601553,2023.0,2023-05-17,0,0,1,0,15.243478260869566,6.6000000000000005,2.682352941176471,5797356,47185,590700
Indústria,1603222,2023.0,2023-05-18,0,0,1,0,14.27391304347826,4.2,2.135294117647059,5797356,47185,590700
Indústria,1555877,2023.0,2023-05-19,0,0,1,0,14.80909090909091,113.6,1.5625,5797356,47185,590700
Indústria,1214660,2023.0,2023-05-20,1,0,0,0,15.791304347826086,75.7,2.070588235294118,5797356,47185,590700
Indústria,1124672,2023.0,2023-05-21,1,0,0,0,14.8,12.4,1.7294117647058822,5797356,47185,590700
Indústria,1566337,2023.0,2023-05-22,0,0,1,0,17.0,41.1,1.6941176470588235,5797356,47185,590700
Indústria,1667593,2023.0,2023-05-23,0,0,1,0,17.433333333333334,35.3,2.2,5797356,47185,590700
Indústria,1715936,2023.0,2023-05-24,0,0,1,0,18.30952380952381,169.8,1.925,5797356,47185,590700
Indústria,1593851,2023.0,2023-05-25,0,0,1,0,14.872727272727271,270.9,1.7470588235294118,5797356,47185,590700
Indústria,1559903,2023.0,2023-05-26,0,0,1,0,16.9,0.3,2.041176470588236,5797356,47185,590700
Indústria,1197576,2023.0,2023-05-27,1,0,0,0,19.766666666666666,0.1,2.1555555555555554,5797356,47185,590700
Indústria,1121661,2023.0,2023-05-28,1,0,0,0,19.425,8.6,2.5722222222222224,5797356,47185,590700
Indústria,1556563,2023.0,2023-05-29,0,0,1,0,18.829166666666666,0.0,2.183333333333333,5797356,47185,590700
Indústria,1611201,2023.0,2023-05-30,0,0,1,0,18.95833333333333,43.7,1.6888888888888889,5797356,47185,590700
Indústria,1608338,2023.0,2023-05-31,0,0,1,0,18.55217391304348,65.8,1.6111111111111112,5797356,47185,590700
Indústria,1582709,2023.0,2023-06-01,0,0,1,0,17.786956521739132,47.2,1.488235294117647,5797356,47185,590700
Indústria,1590691,2023.0,2023-06-02,0,0,1,0,18.143478260869564,18.0,1.6470588235294117,5797356,47185,590700
Indústria,1235317,2023.0,2023-06-03,1,0,0,0,17.808695652173913,118.3,1.423529411764706,5797356,47185,590700
Indústria,1135450,2023.0,2023-06-04,1,0,0,0,18.15217391304348,24.6,1.7529411764705882,5797356,47185,590700
Indústria,1367502,2023.0,2023-06-05,0,1,0,0,19.23913043478261,87.5,2.1941176470588237,5797356,47185,590700
Indústria,1702979,2023.0,2023-06-06,0,0,1,0,19.81304347826087,47.8,2.476470588235294,5797356,47185,590700
Indústria,1723276,2023.0,2023-06-07,0,0,1,0,18.969565217391303,0.3,2.217647058823529,5797356,47185,590700
Indústria,1779440,2023.0,2023-06-08,0,0,1,0,20.17391304347826,0.6000000000000001,2.094117647058824,5797356,47185,590700
Indústria,1767006,2023.0,2023-06-09,0,0,1,0,21.31304347826087,94.3,2.664705882352941,5797356,47185,590700
Indústria,1378505,2023.0,2023-06-10,1,0,0,0,21.317391304347822,262.8,1.9625,5797356,47185,590700
Indústria,1271441,2023.0,2023-06-11,1,0,0,0,21.30434782608696,86.9,1.9,5797356,47185,590700
Indústria,1780643,2023.0,2023-06-12,0,0,1,0,21.41304347826087,1.3,2.4823529411764707,5797356,47185,590700
Indústria,1849986,2023.0,2023-06-13,0,0,1,0,20.460869565217397,325.2,2.3294117647058825,5797356,47185,590700
Indústria,1833148,2023.0,2023-06-14,0,0,1,0,20.921739130434784,3.9,2.1941176470588237,5797356,47185,590700
Indústria,1806151,2023.0,2023-06-15,0,0,1,0,21.773913043478263,0.0,2.1882352941176477,5797356,47185,590700
Indústria,1841090,2023.0,2023-06-16,0,0,1,0,22.60909090909091,0.0,2.26875,5797356,47185,590700
Indústria,1414403,2023.0,2023-06-17,1,0,0,0,23.52173913043478,6.6000000000000005,2.4647058823529413,5797356,47185,590700
Indústria,1173017,2023.0,2023-06-18,1,0,0,0,22.513636363636365,8.8,1.73125,5797356,47185,590700
Indústria,1764576,2023.0,2023-06-19,0,0,1,0,22.313636363636363,3.7,2.93125,5797356,47185,590700
Indústria,1895139,2023.0,2023-06-20,0,0,1,0,23.55,0.0,1.9,5797356,47185,590700
Indústria,1960265,2023.0,2023-06-21,0,0,1,0,24.79565217391304,1.4,2.2411764705882358,5797356,47185,590700
Indústria,1936015,2023.0,2023-06-22,0,0,1,0,24.678260869565214,10.2,2.547058823529412,5797356,47185,590700
Indústria,1530244,2023.0,2023-06-23,0,0,0,0,24.104166666666668,0.0,2.4000000000000004,5797356,47185,590700
Indústria,1152460,2023.0,2023-06-24,1,1,0,0,24.34166666666667,0.0,2.077777777777777,5797356,47185,590700
Indústria,1250698,2023.0,2023-06-25,1,0,0,0,25.28333333333333,0.2,2.177777777777778,5797356,47185,590700
Indústria,1851696,2023.0,2023-06-26,0,0,0,0,26.229166666666668,0.0,2.427777777777778,5797356,47185,590700
Indústria,1916628,2023.0,2023-06-27,0,0,0,0,25.05,0.0,2.5166666666666666,5797356,47185,590700
Indústria,1929379,2023.0,2023-06-28,0,0,0,0,24.86521739130435,44.4,1.9222222222222225,5797356,47185,590700
Indústria,2003603,2023.0,2023-06-29,0,0,0,0,22.820833333333336,474.7,1.772222222222222,5797356,47185,590700
Indústria,1749797,2023.0,2023-06-30,0,0,0,0,21.213043478260868,39.6,2.4705882352941178,5797356,47185,590700
Indústria,1308872,2023.0,2023-07-01,1,0,0,0,21.745454545454542,0.0,2.65625,5852066,31660,621800
Indústria,1179597,2023.0,2023-07-02,1,0,0,0,23.02608695652174,0.0,2.447058823529412,5852066,31660,621800
Indústria,1753137,2023.0,2023-07-03,0,0,0,0,23.369565217391305,1.6,2.1294117647058823,5852066,31660,621800
Indústria,1818577,2023.0,2023-07-04,0,0,0,0,22.7,24.1,2.094117647058824,5852066,31660,621800
Indústria,1877996,2023.0,2023-07-05,0,0,0,0,22.056521739130435,17.9,2.2411764705882358,5852066,31660,621800
Indústria,1834717,2023.0,2023-07-06,0,0,0,0,23.547826086956523,37.5,1.7176470588235293,5852066,31660,621800
Indústria,1799907,2023.0,2023-07-07,0,0,0,0,24.15217391304348,0.3,2.341176470588235,5852066,31660,621800
Indústria,2744340,2023.0,2023-07-08,1,0,0,0,26.321739130434786,0.0,2.3529411764705883,5852066,31660,621800
Indústria,1249472,2023.0,2023-07-09,1,0,0,0,26.608695652173918,0.0,2.117647058823529,5852066,31660,621800
Indústria,1895524,2023.0,2023-07-10,0,0,0,0,26.782608695652176,0.0,2.0823529411764703,5852066,31660,621800
Indústria,2011596,2023.0,2023-07-11,0,0,0,0,27.630434782608692,0.9,2.264705882352941,5852066,31660,621800
Indústria,2026519,2023.0,2023-07-12,0,0,0,0,26.33478260869565,0.0,2.570588235294118,5852066,31660,621800
Indústria,1951699,2023.0,2023-07-13,0,0,0,0,25.49090909090909,0.0,2.9823529411764707,5852066,31660,621800
Indústria,1922363,2023.0,2023-07-14,0,0,0,0,26.117391304347827,0.0,3.476470588235294,5852066,31660,621800
Indústria,1451994,2023.0,2023-07-15,1,0,0,0,25.76521739130435,0.0,2.7058823529411766,5852066,31660,621800
Indústria,1231754,2023.0,2023-07-16,1,0,0,0,26.00869565217392,0.0,2.4705882352941178,5852066,31660,621800
Indústria,1867405,2023.0,2023-07-17,0,0,0,0,26.13913043478261,0.0,2.094117647058824,5852066,31660,621800
Indústria,2011101,2023.0,2023-07-18,0,0,0,0,29.039130434782606,0.0,2.8529411764705883,5852066,31660,621800
Indústria,2088858,2023.0,2023-07-19,0,0,0,0,28.817391304347822,0.0,2.4058823529411764,5852066,31660,621800
Indústria,2051171,2023.0,2023-07-20,0,0,0,0,26.33478260869565,0.0,2.6,5852066,31660,621800
Indústria,1995034,2023.0,2023-07-21,0,0,0,0,26.2,26.1,2.976470588235294,5852066,31660,621800
Indústria,1423880,2023.0,2023-07-22,1,0,0,0,24.786363636363635,0.0,2.523529411764706,5852066,31660,621800
Indústria,1283841,2023.0,2023-07-23,1,0,0,0,25.622727272727275,0.1,2.664705882352941,5852066,31660,621800
Indústria,1917265,2023.0,2023-07-24,0,0,0,0,27.281818181818185,0.0,3.2,5852066,31660,621800
Indústria,1840129,2023.0,2023-07-25,0,0,0,0,24.35909090909091,8.2,3.905882352941177,5852066,31660,621800
Indústria,1823202,2023.0,2023-07-26,0,0,0,0,22.418181818181814,0.0,3.147058823529412,5852066,31660,621800
Indústria,1874580,2023.0,2023-07-27,0,0,0,0,23.51363636363636,106.8,2.8058823529411767,5852066,31660,621800
Indústria,1805783,2023.0,2023-07-28,0,0,0,0,24.00909090909091,0.0,2.6411764705882352,5852066,31660,621800
Indústria,1318635,2023.0,2023-07-29,1,0,0,0,26.072727272727278,0.0,2.9529411764705884,5852066,31660,621800
Indústria,1240814,2023.0,2023-07-30,1,0,0,0,25.55454545454546,0.0,2.5588235294117645,5852066,31660,621800
Indústria,1795884,2023.0,2023-07-31,0,0,0,0,25.21818181818181,0.2,2.9,5852066,31660,621800
Indústria,1238879,2023.0,2023-08-01,0,0,0,0,27.1,0.0,3.2588235294117647,5852066,31660,621800
Indústria,1247905,2023.0,2023-08-02,0,0,0,0,26.75454545454545,5.5,3.2823529411764705,5852066,31660,621800
Indústria,1271207,2023.0,2023-08-03,0,0,0,0,23.49090909090909,48.9,3.335294117647059,5852066,31660,621800
Indústria,1080321,2023.0,2023-08-04,0,0,0,0,21.33636363636364,0.0,2.988235294117647,5852066,31660,621800
Indústria,668980,2023.0,2023-08-05,1,0,0,0,22.068181818181817,7.8,3.2294117647058824,5852066,31660,621800
Indústria,640246,2023.0,2023-08-06,1,0,0,0,22.081818181818186,12.0,3.170588235294117,5852066,31660,621800
Indústria,1013869,2023.0,2023-08-07,0,0,0,0,22.33636363636364,0.2,3.235294117647059,5852066,31660,621800
Indústria,1065015,2023.0,2023-08-08,0,0,0,0,23.622727272727275,0.0,3.011764705882353,5852066,31660,621800
Indústria,1106951,2023.0,2023-08-09,0,0,0,0,25.295454545454547,0.0,2.794117647058824,5852066,31660,621800
Indústria,1199322,2023.0,2023-08-10,0,0,0,0,27.2,0.0,2.5176470588235293,5852066,31660,621800
Indústria,1092538,2023.0,2023-08-11,0,0,0,0,26.813636363636363,0.0,2.5588235294117645,5852066,31660,621800
Indústria,828759,2023.0,2023-08-12,1,0,0,0,26.38636363636364,0.0,2.4,5852066,31660,621800
Indústria,783314,2023.0,2023-08-13,1,0,0,0,25.904545454545453,0.0,2.21875,5852066,31660,621800
Indústria,1009570,2023.0,2023-08-14,0,0,0,0,25.68636363636364,1.3,2.4705882352941178,5852066,31660,621800
Indústria,903601,2023.0,2023-08-15,0,1,0,0,26.18636363636364,0.0,2.4352941176470586,5852066,31660,621800
Indústria,1154341,2023.0,2023-08-16,0,0,0,0,25.572727272727278,0.4,2.3529411764705883,5852066,31660,621800
Indústria,1246757,2023.0,2023-08-17,0,0,0,0,26.44545454545454,0.0,3.3705882352941177,5852066,31660,621800
Indústria,1192496,2023.0,2023-08-18,0,0,0,0,25.922727272727272,0.0,2.3000000000000003,5852066,31660,621800
Indústria,850768,2023.0,2023-08-19,1,0,0,0,26.518181818181816,0.0,2.076470588235294,5852066,31660,621800
Indústria,796959,2023.0,2023-08-20,1,0,0,0,29.077272727272728,1.4,1.758823529411765,5852066,31660,621800
Indústria,1277361,2023.0,2023-08-21,0,0,0,0,30.35909090909091,47.2,1.9176470588235293,5852066,31660,621800
Indústria,1371366,2023.0,2023-08-22,0,0,0,0,30.185714285714283,2.8,1.788235294117647,5852066,31660,621800
Indústria,1337454,2023.0,2023-08-23,0,0,0,0,31.204545454545453,1.2,2.0,5852066,31660,621800
Indústria,1382676,2023.0,2023-08-24,0,0,0,0,29.904545454545453,0.0,2.647058823529412,5852066,31660,621800
Indústria,1385611,2023.0,2023-08-25,0,0,0,0,27.527272727272727,0.0,2.9,5852066,31660,621800
Indústria,926890,2023.0,2023-08-26,1,0,0,0,24.842857142857145,379.1,2.2294117647058824,5852066,31660,621800
Indústria,751135,2023.0,2023-08-27,1,0,0,0,18.37619047619048,278.4,2.088235294117647,5852066,31660,621800
Indústria,1123374,2023.0,2023-08-28,0,0,0,0,20.904761904761905,0.2,3.2,5852066,31660,621800
Indústria,1179982,2023.0,2023-08-29,0,0,0,0,20.522727272727277,128.6,2.9058823529411764,5852066,31660,621800
Indústria,1159409,2023.0,2023-08-30,0,0,0,0,20.231818181818184,25.3,2.5823529411764703,5852066,31660,621800
Indústria,1220497,2023.0,2023-08-31,0,0,0,0,21.922727272727272,0.0,2.3294117647058825,5852066,31660,621800
Indústria,1154175,2023.0,2023-09-01,0,0,0,0,22.456521739130437,0.0,2.764705882352941,5852066,31660,621800
Indústria,775856,2023.0,2023-09-02,1,0,0,0,21.98260869565217,1.2000000000000002,3.4352941176470586,5852066,31660,621800
Indústria,663710,2023.0,2023-09-03,1,0,0,0,23.747826086956525,1.4,4.8,5852066,31660,621800
Indústria,1189743,2023.0,2023-09-04,0,0,0,0,26.382608695652173,0.0,3.829411764705882,5852066,31660,621800
Indústria,1258663,2023.0,2023-09-05,0,0,0,0,24.93478260869565,0.0,2.623529411764706,5852066,31660,621800
Indústria,1234999,2023.0,2023-09-06,0,0,1,0,23.643478260869564,0.0,1.9235294117647064,5852066,31660,621800
Indústria,1208829,2023.0,2023-09-07,0,0,1,0,22.33478260869565,0.0,1.9882352941176469,5852066,31660,621800
Indústria,1148120,2023.0,2023-09-08,0,0,1,0,22.195652173913043,0.2,1.811764705882353,5852066,31660,621800
Indústria,715344,2023.0,2023-09-09,1,0,0,0,21.843478260869563,0.0,2.0588235294117645,5852066,31660,621800
Indústria,628557,2023.0,2023-09-10,1,0,0,0,22.8,2.1,1.9294117647058824,5852066,31660,621800
Indústria,732534,2023.0,2023-09-11,0,1,0,0,23.078260869565216,0.0,2.0294117647058822,5852066,31660,621800
Indústria,1019242,2023.0,2023-09-12,0,0,1,0,23.00869565217392,4.3,1.947058823529412,5852066,31660,621800
Indústria,1184962,2023.0,2023-09-13,0,0,1,0,22.517391304347825,8.2,2.247058823529412,5852066,31660,621800
Indústria,1214404,2023.0,2023-09-14,0,0,1,0,22.30434782608696,23.2,2.235294117647059,5852066,31660,621800
Indústria,1133385,2023.0,2023-09-15,0,0,1,0,20.317391304347822,703.6,1.811764705882353,5852066,31660,621800
Indústria,751810,2023.0,2023-09-16,1,0,0,0,21.7,0.3,1.7176470588235293,5852066,31660,621800
Indústria,680171,2023.0,2023-09-17,1,0,0,0,23.543478260869566,10.2,1.758823529411765,5852066,31660,621800
Indústria,1091856,2023.0,2023-09-18,0,0,1,0,23.00434782608696,0.0,3.094117647058824,5852066,31660,621800
Indústria,1162452,2023.0,2023-09-19,0,0,1,0,20.57391304347826,164.6,2.2588235294117647,5852066,31660,621800
Indústria,1119399,2023.0,2023-09-20,0,0,1,0,19.48260869565217,18.8,2.023529411764706,5852066,31660,621800
Indústria,1127840,2023.0,2023-09-21,0,0,1,0,21.345454545454547,4.9,2.7294117647058824,5852066,31660,621800
Indústria,1045847,2023.0,2023-09-22,0,0,1,0,19.518181818181816,0.2,2.847058823529412,5852066,31660,621800
Indústria,699419,2023.0,2023-09-23,1,0,0,0,17.652173913043477,0.2,1.8764705882352943,5852066,31660,621800
Indústria,584202,2023.0,2023-09-24,1,0,0,0,19.178260869565214,0.2,1.964705882352941,5852066,31660,621800
Indústria,782324,2023.0,2023-09-25,0,1,0,0,20.03043478260869,0.2,1.7000000000000002,5852066,31660,621800
Indústria,1022847,2023.0,2023-09-26,0,0,1,0,19.97826086956522,0.2,1.7529411764705882,5852066,31660,621800
Indústria,1073147,2023.0,2023-09-27,0,0,1,0,21.26086956521739,0.8,2.152941176470588,5852066,31660,621800
Indústria,1092435,2023.0,2023-09-28,0,0,1,0,21.79090909090909,0.2,2.3823529411764706,5852066,31660,621800
Indústria,1051715,2023.0,2023-09-29,0,0,1,0,22.786363636363635,0.0,1.6647058823529413,5852066,31660,621800
Indústria,690327,2023.0,2023-09-30,1,0,0,0,23.52608695652174,0.0,2.0823529411764703,5852066,31660,621800
Indústria,807233,2023.0,2023-10-01,1,0,0,0,22.93478260869565,0.0,2.1411764705882352,5852066,15942,618200
Indústria,1266822,2023.0,2023-10-02,0,0,1,0,21.547826086956523,0.4,1.8294117647058823,5852066,15942,618200
Indústria,1322714,2023.0,2023-10-03,0,0,1,0,21.608695652173918,0.0,1.8823529411764703,5852066,15942,618200
Indústria,1290055,2023.0,2023-10-04,0,0,1,0,22.730434782608693,0.4,2.652941176470588,5852066,15942,618200
Indústria,1315621,2023.0,2023-10-05,0,0,1,0,21.509090909090908,0.2,1.9375,5852066,15942,618200
Indústria,1299793,2023.0,2023-10-06,0,0,1,0,22.426086956521736,0.2,1.758823529411765,5852066,15942,618200
Indústria,924310,2023.0,2023-10-07,1,0,0,0,22.034782608695654,0.4,1.7529411764705882,5852066,15942,618200
Indústria,672988,2023.0,2023-10-08,1,0,0,0,21.534782608695654,0.4,1.623529411764706,5852066,15942,618200
Indústria,1137553,2023.0,2023-10-09,0,0,1,0,21.456521739130437,1.0,2.041176470588236,5852066,15942,618200
Indústria,1301229,2023.0,2023-10-10,0,0,1,0,21.313636363636363,1.0,2.288235294117647,5852066,15942,618200
Indústria,1208864,2023.0,2023-10-11,0,0,1,0,20.52608695652174,1.2000000000000002,2.1,5852066,15942,618200
Indústria,866885,2023.0,2023-10-12,0,1,0,0,20.460869565217397,0.4,2.1941176470588237,5852066,15942,618200
Indústria,1049365,2023.0,2023-10-13,0,0,1,0,20.226086956521737,0.4,2.511764705882353,5852066,15942,618200
Indústria,844189,2023.0,2023-10-14,1,0,0,0,20.65217391304348,0.0,1.8647058823529408,5852066,15942,618200
Indústria,761268,2023.0,2023-10-15,1,0,0,0,18.85652173913044,211.6,2.076470588235294,5852066,15942,618200
Indústria,1117010,2023.0,2023-10-16,0,0,1,0,16.76521739130435,28.1,1.7647058823529411,5852066,15942,618200
Indústria,1215964,2023.0,2023-10-17,0,0,1,0,18.643478260869564,1.1,1.788235294117647,5852066,15942,618200
Indústria,1228537,2023.0,2023-10-18,0,0,1,0,20.93478260869565,3.0,2.494117647058824,5852066,15942,618200
Indústria,1117176,2023.0,2023-10-19,0,0,1,0,18.65714285714286,219.0,3.2,5852066,15942,618200
Indústria,994555,2023.0,2023-10-20,0,0,1,0,16.62608695652174,0.0,4.135294117647058,5852066,15942,618200
Indústria,677477,2023.0,2023-10-21,1,0,0,0,14.343478260869563,0.0,2.235294117647059,5852066,15942,618200
Indústria,592567,2023.0,2023-10-22,1,0,0,0,13.765217391304349,0.2,1.6,5852066,15942,618200
Indústria,986630,2023.0,2023-10-23,0,0,1,0,18.917391304347827,115.6,2.5352941176470587,5852066,15942,618200
Indústria,971368,2023.0,2023-10-24,0,0,1,0,15.98695652173913,0.2,3.5294117647058822,5852066,15942,618200
Indústria,931566,2023.0,2023-10-25,0,0,1,0,16.747826086956522,0.0,2.911764705882353,5852066,15942,618200
Indústria,990126,2023.0,2023-10-26,0,0,1,0,19.09565217391304,0.0,4.735294117647059,5852066,15942,618200
Indústria,958406,2023.0,2023-10-27,0,0,1,0,16.18695652173913,0.0,3.5294117647058822,5852066,15942,618200
Indústria,675891,2023.0,2023-10-28,1,0,0,0,16.16086956521739,0.0,2.8058823529411767,5852066,15942,618200
Indústria,603827,2023.0,2023-10-29,1,0,0,0,16.42608695652174,0.0,2.3117647058823527,5852066,15942,618200
Indústria,876720,2023.0,2023-10-30,0,0,1,0,15.430434782608694,25.5,2.429411764705882,5852066,15942,618200
Indústria,958533,2023.0,2023-10-31,0,0,1,0,12.513636363636364,0.0,1.9411764705882355,5852066,15942,618200
Indústria,649894,2023.0,2023-11-01,0,1,0,0,13.517391304347823,0.0,2.9647058823529413,5852066,15942,618200
Indústria,956640,2023.0,2023-11-02,0,0,1,0,13.991304347826087,32.6,4.441176470588236,5852066,15942,618200
Indústria,987631,2023.0,2023-11-03,0,0,1,0,11.795652173913044,0.0,4.935294117647059,5852066,15942,618200
Indústria,723071,2023.0,2023-11-04,1,0,0,0,13.35217391304348,10.0,3.447058823529412,5852066,15942,618200
Indústria,641971,2023.0,2023-11-05,1,0,0,0,13.98695652173913,0.0,4.488235294117647,5852066,15942,618200
Indústria,924136,2023.0,2023-11-06,0,0,1,0,12.304347826086955,0.2,2.217647058823529,5852066,15942,618200
Indústria,946200,2023.0,2023-11-07,0,0,1,0,9.934782608695652,0.0,2.835294117647059,5852066,15942,618200
Indústria,970004,2023.0,2023-11-08,0,0,1,0,9.947826086956525,18.2,2.394117647058824,5852066,15942,618200
Indústria,1005170,2023.0,2023-11-09,0,0,1,0,11.004347826086956,1.7000000000000002,1.5647058823529412,5852066,15942,618200
Indústria,976352,2023.0,2023-11-10,0,0,1,0,13.321739130434782,0.0,2.994117647058824,5852066,15942,618200
Indústria,741344,2023.0,2023-11-11,1,0,0,0,13.160869565217393,0.9,1.3529411764705883,5852066,15942,618200
Indústria,661731,2023.0,2023-11-12,1,0,0,0,16.59130434782609,0.2,2.2294117647058824,5852066,15942,618200
Indústria,974376,2023.0,2023-11-13,0,0,1,0,16.682608695652174,1.4,2.335294117647059,5852066,15942,618200
Indústria,1038375,2023.0,2023-11-14,0,0,1,0,18.191304347826087,0.2,2.647058823529412,5852066,15942,618200
Indústria,952004,2023.0,2023-11-15,0,0,1,0,14.373913043478264,1.9,1.4764705882352942,5852066,15942,618200
Indústria,990866,2023.0,2023-11-16,0,0,1,0,15.434782608695652,4.4,1.8823529411764703,5852066,15942,618200
Indústria,988229,2023.0,2023-11-17,0,0,1,0,13.495652173913042,2.8000000000000003,1.423529411764706,5852066,15942,618200
Indústria,735515,2023.0,2023-11-18,1,0,0,0,13.743478260869566,0.0,1.876470588235294,5852066,15942,618200
Indústria,656067,2023.0,2023-11-19,1,0,0,0,14.591304347826089,0.2,1.4294117647058824,5852066,15942,618200
Indústria,975200,2023.0,2023-11-20,0,0,1,0,13.343478260869563,40.8,1.5235294117647058,5852066,15942,618200
Indústria,987602,2023.0,2023-11-21,0,0,1,0,11.965217391304348,0.3,2.1941176470588237,5852066,15942,618200
